payment_value,payment_installments,freight_value,product_weight_g,delivery_days,product_description_length,product_name_length,order_status_delivered,payment_type_credit_card,payment_type_debit_card,payment_type_unknown,payment_type_voucher,customer_state,seller_state,product_category_name_english,review_score,product_photos_qty,purchase_dayofweek,num_items
2.4086825388346127,-0.709198925587782,2.337368878803294,-0.49158729740447493,-0.00623020643926581,0.8889423352213914,1.0159923261450352,1.0,0.0,0.0,0.0,0.0,10.0,21.0,42.0,5.0,1.0,2.0,5.0
-0.5372125964385709,-0.33857255185045654,-0.6967767833051012,-0.5049280990225393,-0.9573001167597817,-0.6685787506411872,0.9151333200697902,1.0,1.0,0.0,0.0,0.0,25.0,21.0,43.0,4.0,1.0,0.0,1.0
-0.5179637974867765,-0.709198925587782,-0.03244682232828622,-0.5115984998315715,-0.6402768133196097,0.030842191971681938,-0.5977517710588841,1.0,1.0,0.0,0.0,0.0,4.0,7.0,43.0,4.0,1.0,2.0,1.0
-0.42236449934341486,-0.709198925587782,-0.03895986116139227,-0.4782464957864106,-0.745951247799667,-0.6547135777700069,0.10826127146783056,1.0,1.0,0.0,0.0,0.0,25.0,21.0,60.0,3.0,3.0,6.0,2.0
-0.25962465366006227,-0.709198925587782,-0.45067695882559483,-0.33149767798770274,-0.9573001167597817,1.7455019037076362,0.9151333200697902,1.0,1.0,0.0,0.0,0.0,25.0,21.0,15.0,5.0,4.0,4.0,1.0
0.13451522726914394,0.40268019562419427,-0.05105550470858909,0.06872637055422777,5.383165952043657,1.278707750377902,0.8142743139945453,1.0,1.0,0.0,0.0,0.0,18.0,21.0,20.0,2.0,1.0,1.0,1.0
-0.5951892420852435,-0.709198925587782,-0.673050713270215,-0.5182689006406036,-1.062974551239839,-0.6146586339199307,-0.5977517710588841,1.0,1.0,0.0,0.0,0.0,25.0,21.0,26.0,5.0,1.0,2.0,1.0
0.0487705773929689,-0.709198925587782,-0.27575534445074723,-0.43822409093221754,-0.32325350987943774,-0.3465986250771131,-0.799469783209374,1.0,1.0,0.0,0.0,0.0,10.0,21.0,6.0,3.0,1.0,1.0,1.0
0.055678041131651104,0.40268019562419427,-0.05663810942268002,-0.10470405048060878,0.94483970388125,0.5546376115496016,0.5116972957688104,1.0,1.0,0.0,0.0,0.0,10.0,21.0,49.0,4.0,1.0,2.0,1.0
0.7061308765242246,0.40268019562419427,1.0864002057874285,-0.5049280990225393,0.5221419659610208,-0.8796374932358195,-0.1943157467579043,1.0,1.0,0.0,0.0,0.0,10.0,21.0,15.0,5.0,1.0,1.0,3.0
-0.43378483939136947,-0.33857255185045654,-0.42741610585021617,-0.5049280990225393,-0.8516256822797243,0.42214818189165715,1.1168513322202802,1.0,1.0,0.0,0.0,0.0,18.0,15.0,43.0,5.0,2.0,2.0,1.0
0.060236967199181396,-0.709198925587782,-0.4716117265034357,-0.40247074259580506,-0.21757907539938043,-0.41130276514262076,-1.6063418318113336,1.0,0.0,0.0,0.0,0.0,25.0,21.0,71.0,5.0,3.0,0.0,1.0
-0.3678415855660834,-0.709198925587782,-0.14409891661010382,0.6156992368948662,-0.32325350987943774,-0.2141091954191687,1.1168513322202802,1.0,1.0,0.0,0.0,0.0,4.0,21.0,5.0,5.0,5.0,1.0,1.0
-0.5265751022810002,0.40268019562419427,-0.3562378957455574,-0.531609702258668,-0.5346023788395524,-0.5576573676717453,0.41083828969356545,1.0,1.0,0.0,0.0,0.0,10.0,21.0,68.0,5.0,1.0,2.0,1.0
0.164355470620251,-0.709198925587782,0.6360700921840972,-0.41474428008442427,0.0994442280407915,4.53548280034179,0.41083828969356545,1.0,1.0,0.0,0.0,0.0,7.0,5.0,43.0,4.0,5.0,2.0,1.0
0.09408353951872414,-0.709198925587782,0.8007569312497781,0.9625600789645392,-0.8516256822797243,0.6070171535073935,0.7134153079193003,1.0,1.0,0.0,0.0,0.0,4.0,21.0,26.0,5.0,3.0,6.0,1.0
-0.3642957541802265,1.8851856905734958,-0.3455379033768832,-0.5182689006406036,0.6278164004410781,-0.8765563437088906,0.5116972957688104,1.0,1.0,0.0,0.0,0.0,6.0,21.0,71.0,5.0,7.0,5.0,1.0
0.13336398331269692,0.40268019562419427,0.26715296399459126,0.3488832045335791,0.6278164004410781,-0.09394436386894008,-0.09345674068265936,1.0,1.0,0.0,0.0,0.0,18.0,14.0,7.0,1.0,1.0,4.0,1.0
-0.4493957074407912,-0.709198925587782,-0.5074334400855188,-0.531609702258668,-0.6402768133196097,-0.35738264842136436,-1.2029058075103538,1.0,0.0,0.0,0.0,0.0,25.0,21.0,28.0,5.0,1.0,3.0,1.0
-0.3838669014398261,-0.709198925587782,-0.3059944533187395,-0.3715200828418958,-0.11190464091932313,0.73334428411148,-1.2029058075103538,1.0,0.0,0.0,0.0,1.0,25.0,19.0,6.0,5.0,3.0,4.0,1.0
-0.021961851291136866,1.143932943098845,-0.2366771114521109,-0.304816074751574,1.3675374418014792,3.176695858966128,1.0159923261450352,1.0,1.0,0.0,0.0,0.0,22.0,15.0,71.0,1.0,2.0,4.0,1.0
-0.30659540708310123,2.2558120643108213,-0.6930550468290407,-0.4782464957864106,-0.21757907539938043,0.24652265885670765,0.20912027754307552,1.0,1.0,0.0,0.0,0.0,25.0,21.0,59.0,5.0,1.0,1.0,1.0
-0.47191403922889513,-0.709198925587782,-0.03244682232828622,-0.4782464957864106,0.7334908349211354,-0.5083589752408824,0.30997928361832044,1.0,1.0,0.0,0.0,0.0,4.0,21.0,65.0,4.0,2.0,4.0,1.0
-0.17125516756318804,-0.709198925587782,0.5951309909474305,-0.48731824088669434,0.20511866252084882,-0.5746036900698546,-0.09345674068265936,1.0,0.0,0.0,0.0,0.0,25.0,21.0,7.0,5.0,1.0,0.0,3.0
-0.4655591725893075,-0.709198925587782,-0.2520292744158609,0.8958560708742175,-0.11190464091932313,1.2186253346027878,0.5116972957688104,1.0,1.0,0.0,0.0,0.0,25.0,21.0,60.0,5.0,2.0,4.0,1.0
0.014003009908268456,-0.709198925587782,-0.4316030593857843,-0.4782464957864106,-0.42892794435949505,-0.5114401247678113,-0.6986107771341291,1.0,0.0,0.0,0.0,0.0,25.0,21.0,15.0,5.0,4.0,1.0,1.0
2.729695403650304,0.40268019562419427,2.1619820473689386,1.0692864919090541,-0.11190464091932313,2.298568243791381,-0.799469783209374,1.0,1.0,0.0,0.0,0.0,15.0,21.0,59.0,5.0,4.0,5.0,1.0
0.6329578106524513,-0.33857255185045654,3.308742099055107,-0.264793669897381,2.741305090042224,0.8519685408982441,-0.1943157467579043,1.0,1.0,0.0,0.0,0.0,16.0,21.0,7.0,1.0,1.0,3.0,3.0
-0.424620937498051,-0.709198925587782,-0.21062495611968685,-0.49158729740447493,0.6278164004410781,-0.32657115315207497,0.10826127146783056,1.0,0.0,0.0,0.0,1.0,18.0,21.0,71.0,2.0,3.0,1.0,1.0
0.6389442792259759,1.8851856905734958,-0.11944241245620237,-0.2949438815542064,3.481026131402625,-0.8133927784068473,1.1168513322202802,1.0,1.0,0.0,0.0,0.0,18.0,3.0,6.0,1.0,1.0,4.0,1.0
-0.43162050075324904,-0.33857255185045654,-0.6530463797113893,-0.49158729740447493,-0.5346023788395524,1.1492994702468866,0.5116972957688104,1.0,1.0,0.0,0.0,0.0,25.0,21.0,59.0,5.0,2.0,0.0,1.0
-0.43005480897248105,1.143932943098845,-0.539998634251049,-0.10470405048060878,-1.062974551239839,2.0582385806909236,-0.3960337589083942,1.0,1.0,0.0,0.0,0.0,25.0,21.0,7.0,5.0,1.0,6.0,1.0
-0.1955233901650915,0.7733065693615196,-0.45486391236116297,-0.45156489255028187,-0.11190464091932313,0.12789840206994352,-2.9175089107895182,1.0,1.0,0.0,0.0,0.0,23.0,19.0,43.0,5.0,3.0,0.0,1.0
-0.2142195920177913,-0.709198925587782,-0.22504668496442157,-0.17140805857093053,1.3675374418014792,-0.055429994782328344,0.9151333200697902,1.0,0.0,0.0,0.0,0.0,25.0,7.0,60.0,4.0,6.0,4.0,1.0
0.3876507484127175,-0.709198925587782,-0.378568314601921,-0.46704022242723653,-0.42892794435949505,-0.8534477222569234,-0.6986107771341291,1.0,0.0,0.0,0.0,0.0,25.0,21.0,71.0,5.0,1.0,1.0,1.0
-0.6071161294740347,-0.33857255185045654,-0.5074334400855188,-0.5107980517344876,-0.5346023788395524,0.24806323362017213,0.20912027754307552,1.0,1.0,0.0,0.0,0.0,25.0,21.0,43.0,5.0,1.0,6.0,1.0
-0.21887061760183735,1.8851856905734958,-0.2255119020239292,-0.11804485209867313,-0.42892794435949505,-0.012293901405323203,0.6125563018440553,1.0,1.0,0.0,0.0,0.0,6.0,21.0,43.0,5.0,1.0,2.0,1.0
-0.424620937498051,-0.709198925587782,-0.21062495611968685,-0.49158729740447493,0.6278164004410781,-0.7656349607394487,-0.3960337589083942,1.0,0.0,0.0,0.0,0.0,10.0,21.0,49.0,5.0,1.0,3.0,1.0
-0.4593885049827514,-0.709198925587782,-0.46835520708688266,-0.3181568763696384,-0.32325350987943774,-0.4205462137234076,1.419428350446015,1.0,0.0,0.0,0.0,0.0,25.0,21.0,39.0,5.0,2.0,0.0,1.0
-0.3612104203769485,-0.709198925587782,0.3462398641108789,-0.5281410938379713,0.5221419659610208,0.152547598285375,-0.5977517710588841,1.0,1.0,0.0,0.0,0.0,23.0,14.0,26.0,1.0,2.0,2.0,2.0
9.70609563044455,0.40268019562419427,2.0670777672293936,3.5239939896328942,-1.1686489857198963,1.760907651342281,0.8142743139945453,1.0,1.0,0.0,0.0,0.0,25.0,21.0,45.0,5.0,4.0,3.0,1.0
0.36131028668920945,-0.709198925587782,0.23970515748364443,0.6824032449851879,2.5299562210821094,-0.4220867884868721,0.30997928361832044,1.0,1.0,0.0,0.0,0.0,15.0,21.0,20.0,5.0,1.0,3.0,1.0
2.011595473376902,0.7733065693615196,0.6751483251827335,4.137670864063854,0.20511866252084882,0.2958210512875707,-0.49689276498363916,1.0,1.0,0.0,0.0,0.0,25.0,19.0,5.0,5.0,3.0,3.0,1.0
1.2599713190917634,1.8851856905734958,-0.1724771572400658,0.6690624433671235,-0.9573001167597817,0.5315289900976345,1.52028735652126,1.0,1.0,0.0,0.0,0.0,25.0,21.0,43.0,5.0,1.0,3.0,1.0
-0.48453167299155464,-0.33857255185045654,-0.15991629663336132,-0.3715200828418958,-0.32325350987943774,0.6455315225940053,-1.6063418318113336,1.0,1.0,0.0,0.0,0.0,7.0,21.0,43.0,3.0,1.0,0.0,1.0
-0.4237459920911513,-0.709198925587782,-0.22504668496442157,0.9358784757284105,0.94483970388125,-1.0136674976572284,0.6125563018440553,1.0,0.0,0.0,0.0,0.0,4.0,21.0,20.0,3.0,1.0,2.0,1.0
-0.19566153943986514,2.6264384380481465,-0.45160739294460994,-0.22477126504318795,0.41646753148096344,-0.6161992086833952,1.1168513322202802,1.0,1.0,0.0,0.0,0.0,18.0,21.0,26.0,4.0,7.0,6.0,1.0
-0.30917419354554254,-0.709198925587782,0.676543976361256,-0.5049280990225393,-0.00623020643926581,-0.8072304793529894,0.8142743139945453,1.0,1.0,0.0,0.0,0.0,15.0,21.0,71.0,5.0,3.0,2.0,1.0
-0.21914691615138465,0.03205382188686887,-0.4609117341347615,-0.2514528682793166,-0.5346023788395524,0.887401760457927,-3.522662947240988,1.0,1.0,0.0,0.0,0.0,25.0,14.0,43.0,5.0,2.0,0.0,1.0
0.817018694409203,-0.709198925587782,4.847680131906161,-0.3982016860780245,-0.5346023788395524,-0.799527605535667,-2.2114958682628036,1.0,1.0,0.0,0.0,0.0,22.0,21.0,42.0,5.0,2.0,2.0,3.0
0.04278410881944428,1.8851856905734958,-0.1780597619541567,-0.5049280990225393,-0.5346023788395524,-0.520683573348598,0.8142743139945453,1.0,1.0,0.0,0.0,0.0,10.0,21.0,71.0,5.0,1.0,1.0,1.0
-0.4428566417681721,-0.709198925587782,-0.43672044704036767,-0.09136324886254443,-0.00623020643926581,-0.6916873720931542,1.0159923261450352,1.0,1.0,0.0,0.0,0.0,25.0,21.0,42.0,5.0,2.0,2.0,1.0
-0.0015618083828954086,-0.709198925587782,0.8626308001642854,2.5071580903040296,-1.062974551239839,0.6378286487766829,0.9151333200697902,1.0,0.0,0.0,0.0,1.0,25.0,21.0,49.0,4.0,1.0,6.0,1.0
-0.11908079145700845,1.8851856905734958,-0.3804291828399512,-0.5062621791843457,0.8391652694011927,-0.9751531285706165,-2.312354874338048,1.0,1.0,0.0,0.0,0.0,8.0,21.0,59.0,5.0,1.0,1.0,1.0
-0.5063132086475325,-0.709198925587782,-0.3846161363755194,-0.33149767798770274,0.41646753148096344,0.06011311247750686,0.007402265392585603,1.0,1.0,0.0,0.0,0.0,17.0,21.0,39.0,5.0,1.0,2.0,1.0
-0.2150484876664332,0.03205382188686887,0.47370933841595386,-0.27813447151544535,-0.42892794435949505,0.4714465743225202,-1.2029058075103538,1.0,1.0,0.0,0.0,0.0,17.0,18.0,43.0,5.0,1.0,2.0,2.0
0.06636158504747953,1.5145593168361704,-0.3208813992229818,-0.4398249871263853,-0.00623020643926581,-0.30654368122703685,-1.4046238196608438,1.0,1.0,0.0,0.0,0.0,18.0,21.0,71.0,5.0,3.0,1.0,1.0
-0.33965913351226,1.8851856905734958,0.21411821921072782,-0.2114304634251236,-0.42892794435949505,0.45912197621480444,1.1168513322202802,1.0,1.0,0.0,0.0,0.0,4.0,7.0,37.0,3.0,8.0,2.0,1.0
0.18627515555100246,2.6264384380481465,2.239208079247196,2.0965282165000088,1.1561885728413646,-0.3851129941637248,-0.6986107771341291,1.0,1.0,0.0,0.0,0.0,13.0,7.0,49.0,5.0,4.0,5.0,1.0
-0.36913097879730405,-0.709198925587782,0.9128742425911036,-0.4849168965954428,0.7334908349211354,-0.061592293836186224,-1.001187795359864,1.0,0.0,0.0,0.0,0.0,0.0,19.0,56.0,4.0,1.0,3.0,1.0
-0.480110896198798,-0.709198925587782,0.34623986411087876,-0.5182689006406036,0.0994442280407915,-0.8981243903973931,-0.900328789284619,1.0,0.0,0.0,0.0,0.0,25.0,7.0,42.0,3.0,4.0,3.0,2.0
-0.20358209786022072,-0.709198925587782,-0.3501900739719589,-0.49158729740447493,-0.8516256822797243,-0.9705314042802232,1.1168513322202802,1.0,1.0,0.0,0.0,0.0,25.0,21.0,71.0,5.0,3.0,3.0,2.0
-0.5090301443847475,-0.33857255185045654,-0.3562378957455574,-0.27146407070641315,0.41646753148096344,-0.3620043727117578,1.0159923261450352,1.0,1.0,0.0,0.0,0.0,17.0,21.0,43.0,3.0,1.0,6.0,1.0
0.35288318092801707,0.03205382188686887,2.0614951625153024,4.070966855973532,-0.11190464091932313,-0.0015098780610719184,0.8142743139945453,1.0,1.0,0.0,0.0,0.0,22.0,21.0,39.0,1.0,2.0,2.0,1.0
0.07313089951138808,-0.709198925587782,1.1896783929981096,0.30886079967938607,0.7334908349211354,-0.3142465550443592,-0.49689276498363916,1.0,0.0,0.0,0.0,0.0,16.0,21.0,42.0,5.0,3.0,6.0,1.0
-0.44230404466907747,-0.709198925587782,-0.7149202486258966,-0.4782464957864106,-0.8516256822797243,-0.4405736856484457,1.1168513322202802,1.0,0.0,0.0,0.0,0.0,25.0,21.0,71.0,4.0,1.0,5.0,1.0
-0.09066809061189574,-0.709198925587782,-0.07012940414839962,1.45616973883292,-0.21757907539938043,-0.8457448484396012,1.0159923261450352,1.0,1.0,0.0,0.0,0.0,25.0,21.0,66.0,5.0,6.0,4.0,1.0
-0.29784595301410377,0.40268019562419427,0.10246612492891023,0.42892801424196525,-0.21757907539938043,-0.5098995500043468,1.0159923261450352,1.0,1.0,0.0,0.0,0.0,25.0,21.0,49.0,5.0,1.0,5.0,2.0
0.16891439668778127,-0.33857255185045654,0.1610834744268644,-0.49158729740447493,1.578886310761594,2.3108928418990966,0.6125563018440553,1.0,1.0,0.0,0.0,0.0,9.0,19.0,56.0,5.0,5.0,4.0,1.0
-0.382761707241637,-0.709198925587782,-0.25295970853487604,0.015363164081970365,-1.062974551239839,1.2032195869681432,0.8142743139945453,1.0,0.0,0.0,0.0,0.0,25.0,21.0,43.0,5.0,1.0,1.0,1.0
0.3971369986138411,-0.709198925587782,-0.3246031356990424,-0.4478294680972239,-0.5346023788395524,-0.4837097790254508,-1.102046801435109,1.0,0.0,0.0,0.0,0.0,25.0,15.0,59.0,4.0,2.0,3.0,1.0
-0.3195353891535659,-0.709198925587782,-0.49812909889536733,-0.4782464957864106,-0.8516256822797243,1.3896291333473438,0.9151333200697902,1.0,1.0,0.0,0.0,0.0,25.0,21.0,43.0,5.0,4.0,5.0,1.0
-0.32796249491475815,0.03205382188686887,-0.45532912942067055,-0.5049280990225393,-0.745951247799667,0.329713696083789,0.007402265392585603,1.0,1.0,0.0,0.0,0.0,25.0,21.0,43.0,5.0,2.0,1.0,1.0
-0.26736101304738635,1.8851856905734958,1.3827434726937526,-0.3982016860780245,-0.11190464091932313,1.2925729232490824,0.6125563018440553,1.0,1.0,0.0,0.0,0.0,20.0,21.0,6.0,5.0,1.0,2.0,1.0
-0.2586115589783889,-0.33857255185045654,0.03361400012178932,-0.43822409093221754,-0.11190464091932313,-0.7425263392874817,0.6125563018440553,1.0,1.0,0.0,0.0,0.0,25.0,21.0,65.0,3.0,2.0,4.0,2.0
-0.5265751022810002,-0.709198925587782,-0.3562378957455574,-0.5182689006406036,0.5221419659610208,-0.060051719072721756,1.1168513322202802,1.0,1.0,0.0,0.0,0.0,8.0,21.0,68.0,5.0,3.0,6.0,1.0
-0.6127341999814963,-0.709198925587782,-0.7149202486258966,-0.49158729740447493,-1.062974551239839,-1.0937773853573807,0.41083828969356545,1.0,1.0,0.0,0.0,0.0,25.0,21.0,9.0,5.0,1.0,0.0,1.0
-0.2943461713865048,-0.709198925587782,-0.2892466391764668,-0.5249393014496359,0.41646753148096344,1.281788899904831,-1.6063418318113336,1.0,1.0,0.0,0.0,0.0,25.0,21.0,43.0,1.0,1.0,6.0,2.0
-0.016896377882769813,0.40268019562419427,0.6146701074467487,0.5756768320406731,0.0994442280407915,0.6855864664440814,0.8142743139945453,1.0,1.0,0.0,0.0,0.0,18.0,21.0,65.0,5.0,1.0,3.0,1.0
1.0296304282858408,-0.709198925587782,1.4083304109666694,-0.45156489255028187,1.2618630073214219,2.8562563081655186,1.1168513322202802,1.0,0.0,0.0,0.0,0.0,9.0,21.0,43.0,5.0,6.0,0.0,1.0
-0.06382108154755087,-0.709198925587782,0.7365569770377332,1.7584723034982583,3.375351696922568,0.5407724386784213,-0.799469783209374,1.0,1.0,0.0,0.0,0.0,22.0,21.0,57.0,2.0,1.0,1.0,1.0
-0.49705720723769836,-0.709198925587782,-0.2864553368194213,-0.264793669897381,0.20511866252084882,-0.13708045724594523,0.8142743139945453,1.0,1.0,0.0,0.0,0.0,25.0,21.0,7.0,5.0,2.0,2.0,1.0
-0.3653548986201578,-0.709198925587782,-0.3515857251504817,-0.49158729740447493,0.41646753148096344,-0.7979870307722026,0.9151333200697902,1.0,0.0,0.0,0.0,0.0,10.0,21.0,39.0,5.0,1.0,5.0,1.0
-0.2983064505966826,-0.709198925587782,-0.13944674601502802,-0.046804971458209506,0.0994442280407915,-0.4837097790254508,0.6125563018440553,1.0,1.0,0.0,0.0,0.0,4.0,21.0,7.0,5.0,1.0,2.0,1.0
-0.6009915116257365,-0.709198925587782,-0.3501900739719589,-0.5049280990225393,-0.11190464091932313,-0.5622790919621388,-0.5977517710588841,1.0,0.0,0.0,0.0,0.0,6.0,21.0,26.0,3.0,1.0,3.0,1.0
-0.2025690031785473,-0.709198925587782,-0.293433592712035,-0.49158729740447493,0.94483970388125,-0.5360893209832428,-0.1943157467579043,1.0,1.0,0.0,0.0,0.0,25.0,7.0,6.0,5.0,1.0,0.0,1.0
-0.10701575479344365,0.40268019562419427,0.6258353168749305,1.022593686245829,0.0994442280407915,-0.42824908754072993,0.007402265392585603,1.0,1.0,0.0,0.0,0.0,25.0,21.0,7.0,5.0,1.0,2.0,1.0
-0.5495999814099409,-0.33857255185045654,-0.3562378957455574,-0.531609702258668,1.1561885728413646,0.00311184622932149,1.1168513322202802,1.0,1.0,0.0,0.0,0.0,17.0,21.0,68.0,4.0,4.0,4.0,1.0
-0.09775975338360943,-0.709198925587782,-0.4441639199924888,-0.45156489255028187,-0.00623020643926581,-0.4991155266600955,1.1168513322202802,1.0,1.0,0.0,0.0,0.0,25.0,21.0,66.0,4.0,7.0,3.0,1.0
2.706256076697042,2.6264384380481465,-0.21574234377427012,-0.09403140918615731,-0.6402768133196097,-0.35892322318482883,-1.001187795359864,1.0,1.0,0.0,0.0,0.0,25.0,21.0,69.0,5.0,1.0,4.0,1.0
-0.27781430817192543,-0.709198925587782,0.016400968920009047,-0.264793669897381,-0.32325350987943774,-0.6269832320276465,-1.3037648135855988,1.0,1.0,0.0,0.0,0.0,22.0,21.0,65.0,5.0,2.0,0.0,1.0
0.0432446064020232,-0.709198925587782,-0.1780597619541567,-0.2914752731335097,1.7902351797217084,-0.25108298974231597,0.8142743139945453,1.0,0.0,1.0,0.0,0.0,18.0,21.0,7.0,1.0,1.0,6.0,1.0
0.5448185733468665,-0.33857255185045654,-0.6516507285328667,-0.45156489255028187,-0.9573001167597817,-0.2695698869038896,-0.900328789284619,1.0,1.0,0.0,0.0,0.0,25.0,21.0,71.0,5.0,1.0,5.0,1.0
-0.4854066183984544,0.7733065693615196,-0.17294237429957343,-0.5182689006406036,-0.00623020643926581,-0.7024713954374054,1.1168513322202802,1.0,1.0,0.0,0.0,0.0,15.0,21.0,15.0,5.0,6.0,3.0,1.0
0.6710409607317193,2.6264384380481465,0.1210748073092131,-0.14472645533480183,-0.6402768133196097,-0.8010681802991315,0.6125563018440553,1.0,1.0,0.0,0.0,0.0,25.0,21.0,7.0,5.0,1.0,0.0,2.0
-0.5384098901532758,-0.709198925587782,-0.23853797969014132,-0.531609702258668,-0.42892794435949505,0.5361507143880279,0.8142743139945453,1.0,1.0,0.0,0.0,0.0,4.0,3.0,15.0,3.0,3.0,5.0,1.0
-0.588005479797014,-0.709198925587782,-0.5074334400855188,-0.531609702258668,-0.6402768133196097,-0.5869282881775703,0.9151333200697902,1.0,1.0,0.0,0.0,0.0,25.0,21.0,5.0,5.0,3.0,6.0,1.0
-0.2750973724347104,0.7733065693615196,-0.13758587777699777,-0.06468164562641573,-0.42892794435949505,-0.3019219569366435,-0.09345674068265936,1.0,1.0,0.0,0.0,0.0,25.0,3.0,43.0,5.0,1.0,6.0,1.0
0.04996787110767378,2.6264384380481465,-0.3427466010198377,-0.17140805857093053,-0.9573001167597817,-0.22027149447302657,-0.09345674068265936,1.0,1.0,0.0,0.0,0.0,25.0,21.0,8.0,5.0,1.0,6.0,1.0
0.997810045329645,1.143932943098845,0.7146917752408769,1.1626721032355043,-0.42892794435949505,0.17257507021041313,1.0159923261450352,1.0,1.0,0.0,0.0,0.0,17.0,21.0,65.0,5.0,2.0,2.0,2.0
-0.09941754468089321,-0.709198925587782,1.3580869685398516,-0.3982016860780245,0.0994442280407915,-0.14940505535366097,0.20912027754307552,1.0,0.0,0.0,0.0,0.0,10.0,19.0,20.0,1.0,3.0,2.0,3.0
-0.2983064505966826,1.143932943098845,-0.6930550468290407,-0.4456949398383336,-0.6402768133196097,-0.8873403670531418,0.007402265392585603,1.0,1.0,0.0,0.0,0.0,25.0,21.0,20.0,5.0,2.0,0.0,1.0
-0.3760384425359863,-0.709198925587782,-0.6967767833051012,-0.4961231699546168,-0.5346023788395524,0.5638810601303883,-1.001187795359864,1.0,0.0,0.0,0.0,0.0,25.0,21.0,69.0,5.0,1.0,1.0,1.0
-0.381196015460869,0.03205382188686887,-0.2743596932722245,-0.4942554577280878,1.3675374418014792,0.7410471579288024,1.0159923261450352,1.0,1.0,0.0,0.0,0.0,12.0,21.0,43.0,5.0,1.0,4.0,1.0
-0.1389282372661553,-0.709198925587782,1.0487176239673148,-0.5049280990225393,0.20511866252084882,-0.6701193254046517,1.0159923261450352,1.0,0.0,0.0,0.0,0.0,17.0,21.0,66.0,1.0,1.0,0.0,3.0
0.05425049862565677,-0.33857255185045654,-0.06687288473184659,-0.41607836024623074,-0.21757907539938043,0.16025047210269736,-0.09345674068265936,1.0,1.0,0.0,0.0,0.0,18.0,12.0,15.0,4.0,1.0,4.0,1.0
0.3481861055857133,-0.709198925587782,1.6976954219803801,-0.45156489255028187,0.3107930970009061,2.9702588406618893,-0.09345674068265936,1.0,0.0,0.0,0.0,0.0,25.0,21.0,43.0,4.0,1.0,3.0,5.0
-0.16775538593558903,0.03205382188686887,-0.2208597314288534,-0.4603698216182044,3.058328393482396,-0.8673128951281037,-0.1943157467579043,1.0,1.0,0.0,0.0,0.0,24.0,3.0,43.0,1.0,1.0,1.0,1.0
-0.3697756754129144,-0.709198925587782,-0.6288550926169956,-0.3194909565314448,-0.6402768133196097,0.10787093014490541,-0.49689276498363916,1.0,1.0,0.0,0.0,0.0,25.0,21.0,63.0,4.0,3.0,4.0,1.0
